user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
59875,0,21.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,,0.0,0
46515,0,48.0,na,571.0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.0,0.0699999999999999,0
3270,1,28.0,na,,0,0,0,0,0,106,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,35.0,1.17,0
53849,0,45.0,na,,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,1.0,0.03,0
27604,0,29.0,R,483.0,0,0,0,0,0,44,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,21.0,0.7,0
42353,0,33.0,na,440.0,0,0,0,0,0,49,0,0,17,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,,0.0,0
65330,0,43.0,na,575.0,0,0,1,0,0,5,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,1,1.0,0.03,0
31431,0,25.0,na,522.0,2,0,46,2,0,92,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,23.0,0.77,0
56322,0,26.0,R,,0,0,32,0,0,155,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,50.0,1.67,0
64260,0,51.0,na,,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2.0,0.0699999999999999,0
14931,0,25.0,na,551.0,1,0,113,1,0,276,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,64.0,2.13,0
57241,0,29.0,na,,0,0,19,0,0,53,0,0,18,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,9.0,0.75,1
67857,0,26.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,,0.0,0
29726,0,35.0,O,540.0,3,0,135,3,0,264,0,0,12,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,58.0,1.93,1
44751,0,19.0,R,,1,0,65,1,0,111,0,0,12,1,0,0,1,0,0,na,0,0,0,0,Scorpio,0,0,23.0,0.77,0
61513,0,19.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,0
63246,0,21.0,na,,0,0,3,0,0,3,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0,0.03,0
9913,0,49.0,R,500.0,0,0,0,0,1,131,0,0,5,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,46.0,1.53,0
15942,0,28.0,O,531.0,9,0,86,9,0,201,0,0,6,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,53.0,1.77,0
18307,0,52.0,na,439.0,0,0,0,0,0,26,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Leo,0,0,,0.0,0
1634,0,38.0,R,,0,0,26,0,0,94,0,0,18,1,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,44.0,1.47,1
29455,0,49.0,na,512.0,0,0,0,0,0,12,0,0,5,1,0,0,1,0,0,na,0,0,0,0,Aquarius,0,0,5.0,0.1699999999999999,0
61809,0,29.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,1.0,0.5,0
25716,0,30.0,na,551.0,0,0,13,0,0,5,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,7.0,0.23,0
56686,0,18.0,na,,0,0,47,0,0,69,0,0,3,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,0,0,15.0,0.5,1
37695,0,19.0,na,576.0,0,0,13,0,0,29,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,7.0,0.39,1
31692,0,34.0,R,497.0,19,3,115,19,0,261,0,0,14,1,1,1,1,1,2,Monthly,0,0,0,0,Leo,1,0,55.0,1.83,1
16061,0,25.0,na,,0,0,8,0,0,23,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,7.0,0.3,1
12203,0,31.0,R,,0,0,0,0,0,56,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,36.0,1.2,0
53163,0,28.0,na,616.0,0,0,26,0,0,54,0,0,0,1,1,1,1,0,0,na,0,1,0,0,Taurus,0,0,12.0,0.6,1
57869,0,29.0,na,534.0,0,0,20,0,0,50,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,11.0,0.6900000000000001,1
13314,0,19.0,na,545.0,1,0,5,1,0,16,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.0,0.15,0
29777,0,22.0,R,533.0,12,0,49,12,0,104,0,0,8,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,33.0,1.1,0
61208,0,24.0,na,595.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,1
9106,0,36.0,R,528.0,1,1,54,1,0,112,0,0,17,1,1,1,1,0,0,na,0,0,0,0,Virgo,0,0,20.0,0.71,1
60197,0,19.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,,0.0,0
30585,0,27.0,na,686.0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,3.0,0.1,0
55317,0,50.0,na,547.0,0,0,0,0,0,11,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,13.0,0.43,0
19118,0,31.0,na,567.0,0,0,79,0,0,154,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,46.0,1.53,0
59996,0,40.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0
66750,0,46.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,0
41471,0,22.0,O,426.0,1,0,24,1,0,59,0,0,2,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,19.0,0.63,1
65853,0,37.0,R,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Capricorn,0,0,1.0,0.1,0
14738,0,28.0,na,621.0,0,0,65,0,0,88,0,0,3,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,36.0,1.2,0
44328,0,37.0,na,553.0,0,0,50,0,0,43,0,0,5,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,27.0,0.93,1
20907,0,24.0,na,,2,1,39,2,0,58,0,0,3,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Aries,1,0,18.0,0.6,1
25001,0,35.0,R,517.0,0,0,87,0,0,241,0,0,14,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,57.0,1.9,0
25013,0,65.0,R,589.0,0,0,0,0,0,228,0,0,24,1,1,1,1,1,2,Weekly,0,0,0,0,na,1,0,62.0,2.07,0
29812,0,28.0,na,567.0,3,3,54,3,0,82,0,0,19,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,17.0,0.89,1
8060,0,24.0,R,489.0,0,0,123,0,0,212,0,0,7,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,45.0,1.5,0
619,0,21.0,na,,1,0,8,1,0,5,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,2.0,0.67,1
10591,0,23.0,R,568.0,0,0,73,0,0,297,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,68.0,2.27,1
8836,0,44.0,R,570.0,29,0,32,29,0,118,0,0,19,1,1,1,1,0,0,Weekly,0,0,0,0,Capricorn,0,0,32.0,1.0699999999999998,1
52716,0,32.0,na,535.0,8,1,9,8,0,20,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,9.0,0.75,0
60515,0,28.0,R,,3,0,32,3,0,29,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,9.0,0.3,0
66150,0,26.0,O,480.0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.0,0.0699999999999999,0
44077,0,32.0,R,556.0,0,0,3,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,3.0,0.1,0
66326,0,48.0,na,,0,0,3,0,0,2,0,0,0,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Pisces,0,0,2.0,0.0699999999999999,0
27452,0,21.0,na,634.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.0,0.1699999999999999,0
57418,0,28.0,na,,0,0,19,0,0,57,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,15.0,0.5,0
44589,0,37.0,R,528.0,0,0,0,0,0,45,0,0,3,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,26.0,0.87,0
7290,0,26.0,R,502.0,2,1,46,2,0,244,0,0,5,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Aquarius,0,0,58.0,1.93,0
7905,0,51.0,O,555.0,5,0,102,5,0,249,0,0,31,1,0,0,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,61.0,2.03,1
55561,0,28.0,na,469.0,5,3,35,5,0,66,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,15.0,0.94,0
2056,0,51.0,na,558.0,0,0,41,0,0,67,0,0,7,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,34.0,1.13,1
13126,0,36.0,O,526.0,0,0,0,0,0,226,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,59.0,1.97,0
4207,0,51.0,R,435.0,0,0,0,0,0,185,0,0,21,1,0,0,1,0,2,na,0,0,0,0,Aquarius,1,1,64.0,2.13,0
13521,0,23.0,R,,0,0,76,0,0,181,0,0,7,1,0,0,1,0,0,na,0,0,0,0,Aquarius,0,0,50.0,1.67,1
35918,0,29.0,R,,0,0,106,0,0,212,0,0,6,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,1,0,56.0,1.87,0
60260,0,28.0,na,,0,0,9,0,0,14,0,0,1,1,1,1,1,0,2,na,0,0,0,0,Leo,0,0,2.0,0.08,0
29322,0,28.0,O,,0,0,447,0,0,286,0,0,52,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,48.0,1.6,1
40740,0,27.0,na,549.0,0,0,35,0,0,286,0,0,3,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Virgo,0,0,66.0,2.2,0
38152,0,25.0,na,,0,0,42,0,0,74,0,0,3,1,0,0,1,0,0,na,0,0,0,0,Sagittarius,0,0,17.0,0.89,1
35922,0,36.0,R,503.0,0,0,58,0,0,136,0,0,4,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,na,0,0,39.0,1.3,0
6712,0,47.0,na,,0,0,0,0,0,172,0,0,8,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,na,0,0,65.0,2.17,0
23470,0,40.0,O,580.0,13,0,13,13,0,56,0,0,27,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,13.0,1.0,1
57547,0,28.0,na,544.0,0,0,40,0,0,54,0,0,5,1,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,23.0,0.77,0
51990,0,29.0,R,553.0,9,3,95,9,0,200,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,43.0,1.4300000000000002,1
5863,0,27.0,na,498.0,5,0,25,5,0,67,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,28.0,0.93,0
61810,0,20.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,0
35030,0,85.0,na,,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,1,0,3.0,0.1,0
62942,0,21.0,na,,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,1.0,0.14,0
58297,0,33.0,R,416.0,19,3,25,18,0,114,0,0,16,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,23.0,0.8800000000000002,0
65056,0,35.0,na,521.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Pisces,0,0,,0.0,0
60358,0,28.0,R,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
42988,0,45.0,na,,0,0,16,0,0,33,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,12.0,0.63,0
842,0,19.0,na,,1,1,15,1,0,45,0,0,3,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,9.0,0.9,0
29174,0,24.0,na,603.0,0,0,0,0,0,231,1,0,24,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,76.0,2.53,0
20327,0,33.0,na,493.0,0,0,0,0,0,235,0,0,16,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,66.0,2.2,0
25988,0,22.0,R,505.0,53,0,114,53,0,277,0,0,35,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,65.0,2.17,1
68387,0,22.0,O,506.0,2,0,54,2,0,91,0,0,11,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,18.0,0.75,1
60493,0,55.0,na,513.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0
22127,0,26.0,R,507.0,0,0,13,0,0,43,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,24.0,0.8,0
54252,0,40.0,R,592.0,11,0,126,11,0,240,0,0,72,1,0,0,0,1,0,na,0,0,0,0,Cancer,0,0,61.0,2.03,0
49032,0,22.0,na,511.0,2,1,40,2,0,85,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,25.0,0.83,1
15351,0,29.0,R,422.0,0,0,71,0,0,223,0,0,3,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,54.0,1.8,0
40744,0,27.0,R,559.0,1,1,130,1,0,267,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,1,0,57.0,1.9,1
11683,0,47.0,R,543.0,0,0,39,0,0,58,0,0,5,1,1,1,1,0,2,Monthly,0,0,0,0,Gemini,0,0,31.0,1.03,1
21951,0,29.0,R,557.0,4,3,163,3,0,305,0,0,36,1,1,1,1,0,0,na,0,0,0,0,na,0,0,67.0,2.23,1
27597,0,20.0,R,,9,1,73,9,0,132,0,0,15,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,26.0,0.96,1
5429,0,38.0,O,495.0,42,1,59,40,0,159,0,0,13,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,38.0,1.27,0
13682,0,26.0,R,637.0,2,2,93,2,0,147,0,0,26,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,45.0,1.5,1
50315,0,38.0,O,586.0,19,0,35,18,0,92,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,25.0,0.83,0
67608,0,22.0,na,,0,0,4,0,0,3,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,3.0,0.1,1
32681,0,35.0,O,621.0,13,4,63,13,0,144,0,0,20,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,1,1,31.0,1.03,1
51985,0,34.0,R,542.0,0,0,45,0,0,69,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,23.0,0.77,0
38973,0,29.0,R,434.0,1,0,109,1,0,197,0,0,14,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,62.0,2.07,1
63648,0,22.0,na,,0,0,7,0,0,11,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,7.0,0.47,0
8987,0,27.0,R,481.0,0,0,1,0,0,83,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,1,0,33.0,1.1,1
60230,0,23.0,na,591.0,0,0,2,0,0,8,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.0,0.04,0
20854,0,31.0,R,572.0,1,0,48,1,0,89,0,0,8,1,0,0,0,1,0,na,0,0,0,0,Sagittarius,0,0,26.0,0.87,0
18002,0,20.0,na,524.0,6,2,25,6,0,46,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,22.0,0.73,0
55865,1,29.0,R,550.0,38,0,61,38,0,199,0,0,5,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,23.0,0.77,1
37127,0,26.0,na,547.0,0,0,27,0,0,42,0,0,2,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Pisces,1,0,14.0,0.58,0
53942,0,56.0,O,610.0,0,0,0,0,0,8,0,0,3,1,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,,0.0,0
17886,0,18.0,na,559.0,0,0,5,0,0,19,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,3.0,0.11,0
47813,0,28.0,R,716.0,12,1,91,12,0,186,0,0,15,1,1,1,0,1,4,Semi-Monthly,0,0,0,0,Gemini,0,0,37.0,1.23,0
49660,0,44.0,R,474.0,0,0,15,0,0,29,0,0,0,1,1,1,0,1,0,Monthly,0,1,0,0,Taurus,1,0,12.0,0.4,1
20888,0,28.0,R,559.0,0,0,108,0,0,213,0,0,12,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,62.0,2.07,1
32123,0,26.0,na,530.0,0,0,80,0,0,150,0,0,19,1,0,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,34.0,1.13,0
34273,0,27.0,R,516.0,3,0,26,3,0,173,0,0,3,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Gemini,1,0,53.0,1.77,1
48614,0,44.0,R,584.0,60,1,129,60,0,304,0,0,29,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,60.0,2.0,1
26748,0,53.0,R,511.0,11,9,58,11,0,169,0,0,21,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,37.0,1.23,1
33036,0,24.0,na,657.0,0,0,35,0,0,71,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,1,0,27.0,0.9,0
62712,0,49.0,na,526.0,0,0,126,0,0,182,0,0,16,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,36.0,1.2,0
903,0,29.0,na,574.0,0,0,0,0,0,140,0,0,1,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,45.0,1.5,0
57736,0,59.0,na,573.0,0,0,50,0,0,105,0,0,5,1,1,1,0,1,2,na,0,0,0,0,Gemini,0,0,23.0,0.77,0
7928,0,25.0,na,587.0,0,0,52,0,0,128,0,0,14,1,0,0,1,0,0,Weekly,0,0,0,0,na,0,0,38.0,1.27,1
8487,0,30.0,R,570.0,2,0,34,2,0,92,0,0,13,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,21.0,0.7,1
8096,0,25.0,O,552.0,11,0,94,11,0,198,0,0,14,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,40.0,1.33,0
64776,0,39.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Virgo,0,0,,0.0,0
43554,0,53.0,na,,0,0,1,0,0,5,0,0,0,1,1,1,1,0,3,na,0,1,0,0,Aries,0,0,2.0,0.0699999999999999,1
9730,0,18.0,na,666.0,1,0,147,0,0,239,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,59.0,1.97,1
53587,0,35.0,R,530.0,1,0,44,1,0,84,0,0,9,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,1,0,21.0,0.7,1
65523,0,46.0,R,614.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,,0.0,0
9321,0,25.0,na,548.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,,0.0,0
54258,0,36.0,na,522.0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.0,0.08,0
8938,0,22.0,O,486.0,2,2,62,2,0,110,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,40.0,1.33,0
10323,0,30.0,na,529.0,0,0,41,0,0,63,0,0,5,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,28.0,0.93,0
58747,0,25.0,na,,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,1.0,0.03,1
65591,0,23.0,na,463.0,0,0,5,0,0,5,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.0,0.0899999999999999,0
7982,0,36.0,R,484.0,49,3,62,49,0,253,0,0,25,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,1,0,62.0,2.07,1
1731,0,56.0,O,607.0,0,0,0,0,0,170,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,1,0,41.0,1.37,0
38072,0,29.0,O,496.0,0,0,0,0,0,140,0,0,4,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,57.0,1.9,1
39618,0,33.0,R,532.0,0,0,0,0,0,32,0,0,15,1,0,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,14.0,0.47,0
52051,0,25.0,R,647.0,0,0,20,0,0,33,0,0,7,1,0,0,1,0,2,Weekly,0,0,0,0,Taurus,0,0,11.0,0.39,1
14191,0,30.0,R,610.0,0,0,0,0,0,135,0,0,17,1,1,1,1,0,2,Monthly,0,0,0,0,Leo,0,0,39.0,1.3,1
9085,0,31.0,R,534.0,7,1,61,7,0,87,0,0,15,1,1,1,1,0,3,na,0,0,0,0,Leo,0,0,16.0,0.53,0
19503,0,33.0,O,460.0,0,0,17,0,0,202,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,49.0,1.63,0
56077,0,25.0,R,485.0,0,0,62,0,0,104,0,0,24,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,44.0,1.47,1
48519,0,25.0,R,578.0,1,1,65,1,0,185,0,0,6,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,36.0,1.2,1
9840,0,34.0,R,545.0,0,0,30,0,0,54,0,0,14,1,0,0,1,0,0,na,0,0,0,0,Leo,0,0,15.0,0.5,0
21985,0,25.0,R,556.0,8,1,55,8,0,144,0,0,7,1,1,1,1,0,2,na,0,0,0,0,Virgo,0,0,33.0,1.1,1
20003,0,47.0,na,573.0,0,0,23,0,0,75,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,0,0,40.0,1.33,0
36481,0,21.0,na,476.0,0,0,13,0,0,17,0,0,1,1,0,0,0,1,0,Monthly,0,0,0,0,Virgo,0,0,7.0,0.23,0
35949,0,23.0,na,727.0,1,0,89,1,0,208,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,55.0,1.83,0
17412,0,27.0,R,585.0,43,0,54,42,0,175,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,34.0,1.13,0
59128,0,53.0,O,514.0,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Libra,0,0,2.0,0.0699999999999999,0
23405,0,38.0,na,,1,0,84,1,0,239,0,0,69,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,68.0,2.27,0
40411,0,35.0,R,533.0,6,2,42,6,0,71,0,0,9,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,9.0,0.3,1
21069,0,21.0,na,488.0,9,0,40,9,0,96,0,0,8,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,30.0,1.0,1
64047,0,34.0,na,,0,0,9,0,0,5,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,4.0,0.13,0
12604,0,40.0,R,,0,0,0,0,0,164,0,0,10,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,51.0,1.7,0
51177,0,23.0,na,506.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,3.0,0.1,0
5585,0,33.0,R,580.0,0,0,180,0,0,263,0,0,14,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,60.0,2.0,1
44582,0,43.0,R,552.0,0,0,116,0,0,253,0,0,32,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,56.0,1.87,1
8187,0,49.0,R,579.0,0,0,20,0,0,46,0,0,10,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,7.0,0.7,1
16151,0,29.0,O,525.0,15,8,44,15,0,116,0,0,15,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,33.0,1.1,0
67741,0,38.0,R,,4,0,11,4,0,18,0,0,12,1,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,3.0,0.75,1
30581,0,36.0,R,560.0,0,0,17,0,0,184,0,0,32,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,52.0,1.73,1
13408,0,20.0,R,512.0,0,0,0,0,0,290,0,0,10,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,62.0,2.07,0
26399,0,26.0,R,539.0,0,0,153,0,0,166,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,35.0,1.17,1
17840,0,56.0,R,519.0,22,5,28,22,0,89,0,0,17,1,1,1,1,0,3,Monthly,0,0,0,0,Libra,0,0,32.0,1.0699999999999998,1
1210,0,28.0,O,489.0,3,1,22,3,0,54,0,0,3,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,12.0,0.8,0
24503,0,23.0,R,,0,0,13,0,0,36,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,9.0,0.75,0
20847,0,45.0,na,564.0,0,0,0,0,0,235,0,0,26,1,1,1,1,0,0,na,0,0,0,0,Gemini,0,0,64.0,2.13,0
8106,0,57.0,na,,18,2,78,18,0,178,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,38.0,1.27,1
